"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0046879","hormone secretion","4/32","302/18862",0.00162675629674445,0.058694151865112,0.0396831529905632,"11315/1946/846/3670",4
"BP","GO:0031333","negative regulation of protein-containing complex assembly","3/32","139/18862",0.00166115524146543,0.058694151865112,0.0396831529905632,"11315/6653/3670",3
"BP","GO:0009914","hormone transport","4/32","312/18862",0.00183249726304839,0.0600040253124318,0.0405687592521158,"11315/1946/846/3670",4
"BP","GO:0001678","cellular glucose homeostasis","3/32","145/18862",0.00187443631590925,0.0600040253124318,0.0405687592521158,"1946/846/2308",3
"BP","GO:0042401","cellular biogenic amine biosynthetic process","2/32","38/18862",0.00188691903498213,0.0600040253124318,0.0405687592521158,"11315/3642",2
"BP","GO:0060612","adipose tissue development","2/32","38/18862",0.00188691903498213,0.0600040253124318,0.0405687592521158,"6653/846",2
"BP","GO:0009309","amine biosynthetic process","2/32","39/18862",0.00198681264718956,0.0616396509079297,0.0416746067459273,"11315/3642",2
"BP","GO:0046688","response to copper ion","2/32","42/18862",0.00230125329542879,0.0696950998044148,0.047120900811161,"11315/4519",2
"BP","GO:0046189","phenol-containing compound biosynthetic process","2/32","43/18862",0.00241095977439652,0.0713195542565668,0.0482191954879304,"11315/3642",2
"BP","GO:0031018","endocrine pancreas development","2/32","45/18862",0.00263766371154516,0.0762524600246691,0.0515543361802008,"2308/3642",2
"BP","GO:0010721","negative regulation of cell development","3/32","174/18862",0.00314397121534651,0.085979523955164,0.0581308102212587,"6653/1946/5802",3
"BP","GO:0009306","protein secretion","4/32","367/18862",0.00329643468275026,0.085979523955164,0.0581308102212587,"11315/1946/846/3670",4
"BP","GO:0035592","establishment of protein localization to extracellular region","4/32","368/18862",0.00332871379570659,0.085979523955164,0.0581308102212587,"11315/1946/846/3670",4
"BP","GO:0050796","regulation of insulin secretion","3/32","178/18862",0.00335172980021338,0.085979523955164,0.0581308102212587,"1946/846/3670",3
"BP","GO:0006584","catecholamine metabolic process","2/32","52/18862",0.00350684192896743,0.085979523955164,0.0581308102212587,"11315/3642",2
"BP","GO:0009712","catechol-containing compound metabolic process","2/32","52/18862",0.00350684192896743,0.085979523955164,0.0581308102212587,"11315/3642",2
"BP","GO:0031103","axon regeneration","2/32","52/18862",0.00350684192896743,0.085979523955164,0.0581308102212587,"5802/3670",2
"BP","GO:0071692","protein localization to extracellular region","4/32","375/18862",0.00356075652311633,0.085979523955164,0.0581308102212587,"11315/1946/846/3670",4
"BP","GO:0006611","protein export from nucleus","3/32","183/18862",0.00362305518260114,0.085979523955164,0.0581308102212587,"23293/11315/6209",3
"BP","GO:0035065","regulation of histone acetylation","2/32","54/18862",0.00377654884500055,0.085979523955164,0.0581308102212587,"11315/3670",2
"BP","GO:0070482","response to oxygen levels","4/32","385/18862",0.00391109214920923,0.085979523955164,0.0581308102212587,"846/2308/4519/4538",4
"BP","GO:0071385","cellular response to glucocorticoid stimulus","2/32","55/18862",0.00391492453614774,0.085979523955164,0.0581308102212587,"2308/3670",2
"BP","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","2/32","55/18862",0.00391492453614774,0.085979523955164,0.0581308102212587,"11315/4513",2
"BP","GO:0006754","ATP biosynthetic process","2/32","56/18862",0.0040556379224134,0.085979523955164,0.0581308102212587,"4509/4513",2
"BP","GO:0042743","hydrogen peroxide metabolic process","2/32","56/18862",0.0040556379224134,0.085979523955164,0.0581308102212587,"11315/4513",2
"BP","GO:0043388","positive regulation of DNA binding","2/32","56/18862",0.0040556379224134,0.085979523955164,0.0581308102212587,"11315/3670",2
"BP","GO:0031099","regeneration","3/32","192/18862",0.00414460238021212,0.0864251512726199,0.0584320991308594,"5802/4519/3670",3
"BP","GO:1901215","negative regulation of neuron death","3/32","195/18862",0.00432808338818064,0.0877083676277534,0.0592996825156194,"11315/6653/3670",3
"BP","GO:0031102","neuron projection regeneration","2/32","58/18862",0.00434404650986514,0.0877083676277534,0.0592996825156194,"5802/3670",2
"BP","GO:0002790","peptide secretion","4/32","401/18862",0.004519348851617,0.0880997021821426,0.0595642640539643,"11315/1946/846/3670",4
"BP","GO:0071384","cellular response to corticosteroid stimulus","2/32","60/18862",0.00464171225001537,0.0880997021821426,0.0595642640539643,"2308/3670",2
"BP","GO:0006473","protein acetylation","3/32","200/18862",0.00464475487538322,0.0880997021821426,0.0595642640539643,"11315/2308/3670",3
"BP","GO:0051168","nuclear export","3/32","201/18862",0.00470973250659253,0.0880997021821426,0.0595642640539643,"23293/11315/6209",3
"BP","GO:0071383","cellular response to steroid hormone stimulus","3/32","201/18862",0.00470973250659253,0.0880997021821426,0.0595642640539643,"11315/2308/3670",3
"BP","GO:2000756","regulation of peptidyl-lysine acetylation","2/32","62/18862",0.00494857307834875,0.0912258689226031,0.0616778673533323,"11315/3670",2
"BP","GO:0072522","purine-containing compound biosynthetic process","3/32","208/18862",0.0051800818058057,0.0917332809094401,0.0620209289167598,"4860/4509/4513",3
"BP","GO:0051651","maintenance of location in cell","3/32","209/18862",0.00524950585969829,0.0917332809094401,0.0620209289167598,"2512/11315/6653",3
"BP","GO:0090276","regulation of peptide hormone secretion","3/32","209/18862",0.00524950585969829,0.0917332809094401,0.0620209289167598,"1946/846/3670",3
"BP","GO:0032507","maintenance of protein location in cell","2/32","64/18862",0.00526456722200403,0.0917332809094401,0.0620209289167598,"11315/6653",2
"BP","GO:0070265","necrotic cell death","2/32","65/18862",0.00542597006252018,0.0932680259395361,0.0630585709968562,"197259/4513",2
"BP","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","2/32","67/18862",0.00575554899016637,0.0976141108732216,0.0659969617539077,"4509/4513",2
"BP","GO:0042445","hormone metabolic process","3/32","218/18862",0.00589975585596407,0.0978566088937498,0.0661609148181013,"10202/27344/5122",3
"BP","GO:0009145","purine nucleoside triphosphate biosynthetic process","2/32","68/18862",0.00592370981510907,0.0978566088937498,0.0661609148181013,"4509/4513",2
"BP","GO:0006163","purine nucleotide metabolic process","4/32","441/18862",0.00631367978133212,0.102791121572578,0.0694971419437243,"4860/64087/4509/4513",4
"BP","GO:0032024","positive regulation of insulin secretion","2/32","71/18862",0.00644158653875137,0.102791121572578,0.0694971419437243,"846/3670",2
"BP","GO:0006979","response to oxidative stress","4/32","444/18862",0.0064648504133697,0.102791121572578,0.0694971419437243,"11315/4535/2308/10202",4
"BP","GO:0043254","regulation of protein-containing complex assembly","4/32","446/18862",0.00656696513075695,0.103125674645961,0.0697233334870491,"11315/6653/3642/3670",4
"BP","GO:0009201","ribonucleoside triphosphate biosynthetic process","2/32","73/18862",0.00679792392366062,0.104180231697546,0.0704363201728691,"4509/4513",2
"BP","GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","2/32","73/18862",0.00679792392366062,0.104180231697546,0.0704363201728691,"11315/3670",2
"BP","GO:0097305","response to alcohol","3/32","233/18862",0.00708706458244126,0.107318406534111,0.0725580421535653,"4519/4538/54331",3
"BP","GO:0072521","purine-containing compound metabolic process","4/32","460/18862",0.00731209367452584,0.108695489491664,0.0734890888072573,"4860/64087/4509/4513",4
"BP","GO:1901983","regulation of protein acetylation","2/32","76/18862",0.00734890888072573,0.108695489491664,0.0734890888072573,"11315/3670",2
"BP","GO:0048678","response to axon injury","2/32","77/18862",0.00753693496602853,0.10983937571425,0.0742624710017731,"5802/3670",2
"BP","GO:0009636","response to toxic substance","3/32","239/18862",0.00759895052111167,0.10983937571425,0.0742624710017731,"11315/10202/4519",3
"BP","GO:0043543","protein acylation","3/32","242/18862",0.00786292809369706,0.112378028485198,0.075978855736848,"11315/2308/3670",3
"BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","2/32","80/18862",0.0081140023050947,0.11296872573052,0.0763782265159173,"4509/4513",2
"BP","GO:0010951","negative regulation of endopeptidase activity","3/32","245/18862",0.00813229775026242,0.11296872573052,0.0763782265159173,"11315/6653/27344",3
"BP","GO:0023061","signal release","4/32","475/18862",0.0081706939993772,0.11296872573052,0.0763782265159173,"11315/1946/846/3670",4
"BP","GO:0009142","nucleoside triphosphate biosynthetic process","2/32","84/18862",0.00891345718108774,0.121672916876403,0.0822631356239832,"4509/4513",2
"BP","GO:0010466","negative regulation of peptidase activity","3/32","257/18862",0.00926420203699944,0.121672916876403,0.0822631356239832,"11315/6653/27344",3
"BP","GO:0009144","purine nucleoside triphosphate metabolic process","2/32","86/18862",0.00932592303791298,0.121672916876403,0.0822631356239832,"4509/4513",2
"BP","GO:0009199","ribonucleoside triphosphate metabolic process","2/32","87/18862",0.00953531499172775,0.121672916876403,0.0822631356239832,"4509/4513",2
"BP","GO:0046883","regulation of hormone secretion","3/32","260/18862",0.00956090420427349,0.121672916876403,0.0822631356239832,"1946/846/3670",3
"BP","GO:0051403","stress-activated MAPK cascade","3/32","261/18862",0.00966103402117755,0.121672916876403,0.0822631356239832,"197259/846/2308",3
"BP","GO:0033273","response to vitamin","2/32","89/18862",0.00996038060324312,0.121672916876403,0.0822631356239832,"846/4519",2
"BP","GO:0009165","nucleotide biosynthetic process","3/32","264/18862",0.00996512197085759,0.121672916876403,0.0822631356239832,"4860/4509/4513",3
"BP","GO:0070301","cellular response to hydrogen peroxide","2/32","90/18862",0.0101760397739528,0.121672916876403,0.0822631356239832,"11315/2308",2
"BP","GO:1901293","nucleoside phosphate biosynthetic process","3/32","267/18862",0.0102747740313964,0.121672916876403,0.0822631356239832,"4860/4509/4513",3
"BP","GO:0045185","maintenance of protein location","2/32","92/18862",0.010613574756823,0.121672916876403,0.0822631356239832,"11315/6653",2
"BP","GO:0021549","cerebellum development","2/32","94/18862",0.0110593506770824,0.121672916876403,0.0822631356239832,"5802/4538",2
"BP","GO:0031098","stress-activated protein kinase signaling cascade","3/32","276/18862",0.0112373159004175,0.121672916876403,0.0822631356239832,"197259/846/2308",3
"BP","GO:0090277","positive regulation of peptide hormone secretion","2/32","95/18862",0.0112853110836257,0.121672916876403,0.0822631356239832,"846/3670",2
"BP","GO:0032091","negative regulation of protein binding","2/32","96/18862",0.0115133102724765,0.121672916876403,0.0822631356239832,"11315/6653",2
"BP","GO:0050708","regulation of protein secretion","3/32","279/18862",0.0115694219679341,0.121672916876403,0.0822631356239832,"1946/846/3670",3
"BP","GO:0072593","reactive oxygen species metabolic process","3/32","281/18862",0.0117939690922295,0.121672916876403,0.0822631356239832,"11315/4513/4536",3
"BP","GO:0021510","spinal cord development","2/32","99/18862",0.0122094694653065,0.121672916876403,0.0822631356239832,"5802/3670",2
"BP","GO:1903426","regulation of reactive oxygen species biosynthetic process","2/32","99/18862",0.0122094694653065,0.121672916876403,0.0822631356239832,"11315/4513",2
"BP","GO:0022037","metencephalon development","2/32","101/18862",0.0126836395109763,0.121672916876403,0.0822631356239832,"5802/4538",2
"BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","2/32","101/18862",0.0126836395109763,0.121672916876403,0.0822631356239832,"11315/4513",2
"BP","GO:0006576","cellular biogenic amine metabolic process","2/32","103/18862",0.0131657949517011,0.121672916876403,0.0822631356239832,"11315/3642",2
"BP","GO:0051604","protein maturation","3/32","293/18862",0.0131943491550535,0.121672916876403,0.0822631356239832,"6653/27344/5122",3
"BP","GO:0035335","peptidyl-tyrosine dephosphorylation","2/32","104/18862",0.0134098496706376,0.121672916876403,0.0822631356239832,"5802/7803",2
"BP","GO:0007218","neuropeptide signaling pathway","2/32","106/18862",0.0139038782029097,0.121672916876403,0.0822631356239832,"6653/27344",2
"BP","GO:0018958","phenol-containing compound metabolic process","2/32","106/18862",0.0139038782029097,0.121672916876403,0.0822631356239832,"11315/3642",2
"BP","GO:0034599","cellular response to oxidative stress","3/32","299/18862",0.0139288785590687,0.121672916876403,0.0822631356239832,"11315/2308/10202",3
"BP","GO:1901214","regulation of neuron death","3/32","302/18862",0.014304777728752,0.121672916876403,0.0822631356239832,"11315/6653/3670",3
"BP","GO:0009141","nucleoside triphosphate metabolic process","2/32","109/18862",0.0146596145289635,0.121672916876403,0.0822631356239832,"4509/4513",2
"BP","GO:0002791","regulation of peptide secretion","3/32","308/18862",0.0150739088580313,0.121672916876403,0.0822631356239832,"1946/846/3670",3
"BP","GO:0051222","positive regulation of protein transport","3/32","312/18862",0.0155995399350329,0.121672916876403,0.0822631356239832,"6653/846/3670",3
"BP","GO:0030518","intracellular steroid hormone receptor signaling pathway","2/32","113/18862",0.0156944008397543,0.121672916876403,0.0822631356239832,"11315/3670",2
"BP","GO:0051235","maintenance of location","3/32","319/18862",0.0165442698313175,0.121672916876403,0.0822631356239832,"2512/11315/6653",3
"BP","GO:0002024","diet induced thermogenesis","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"6653",1
"BP","GO:0006152","purine nucleoside catabolic process","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"4860",1
"BP","GO:0007191","adenylate cyclase-activating dopamine receptor signaling pathway","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"54331",1
"BP","GO:0007256","activation of JNKK activity","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"197259",1
"BP","GO:0021520","spinal cord motor neuron cell fate specification","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"3670",1
"BP","GO:0032650","regulation of interleukin-1 alpha production","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"3670",1
"BP","GO:0033860","regulation of NAD(P)H oxidase activity","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0035646","endosome to melanosome transport","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"967",1
"BP","GO:0043485","endosome to pigment granule transport","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"967",1
"BP","GO:0046130","purine ribonucleoside catabolic process","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"4860",1
"BP","GO:0048757","pigment granule maturation","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"967",1
"BP","GO:0090209","negative regulation of triglyceride metabolic process","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"6653",1
"BP","GO:0099151","regulation of postsynaptic density assembly","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"5802",1
"BP","GO:1902946","protein localization to early endosome","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"6653",1
"BP","GO:1902959","regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process","1/32","10/18862",0.0168403787414204,0.121672916876403,0.0822631356239832,"6653",1
"BP","GO:0051101","regulation of DNA binding","2/32","118/18862",0.0170308818447594,0.121672916876403,0.0822631356239832,"11315/3670",2
"BP","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","2/32","120/18862",0.0175786771422884,0.121672916876403,0.0822631356239832,"23293/6209",2
"BP","GO:0010508","positive regulation of autophagy","2/32","120/18862",0.0175786771422884,0.121672916876403,0.0822631356239832,"11315/2308",2
"BP","GO:0032147","activation of protein kinase activity","3/32","328/18862",0.0178056124985839,0.121672916876403,0.0822631356239832,"197259/11315/1946",3
"BP","GO:1904951","positive regulation of establishment of protein localization","3/32","328/18862",0.0178056124985839,0.121672916876403,0.0822631356239832,"6653/846/3670",3
"BP","GO:0048545","response to steroid hormone","3/32","330/18862",0.0180930647911855,0.121672916876403,0.0822631356239832,"11315/2308/3670",3
"BP","GO:1903409","reactive oxygen species biosynthetic process","2/32","123/18862",0.0184143477020148,0.121672916876403,0.0822631356239832,"11315/4513",2
"BP","GO:0003139","secondary heart field specification","1/32","11/18862",0.0185092259661328,0.121672916876403,0.0822631356239832,"3670",1
"BP","GO:0021559","trigeminal nerve development","1/32","11/18862",0.0185092259661328,0.121672916876403,0.0822631356239832,"3670",1
"BP","GO:0032610","interleukin-1 alpha production","1/32","11/18862",0.0185092259661328,0.121672916876403,0.0822631356239832,"3670",1
"BP","GO:0033234","negative regulation of protein sumoylation","1/32","11/18862",0.0185092259661328,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0034163","regulation of toll-like receptor 9 signaling pathway","1/32","11/18862",0.0185092259661328,0.121672916876403,0.0822631356239832,"5802",1
"BP","GO:0042416","dopamine biosynthetic process","1/32","11/18862",0.0185092259661328,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0060379","cardiac muscle cell myoblast differentiation","1/32","11/18862",0.0185092259661328,0.121672916876403,0.0822631356239832,"3670",1
"BP","GO:0090084","negative regulation of inclusion body assembly","1/32","11/18862",0.0185092259661328,0.121672916876403,0.0822631356239832,"6653",1
"BP","GO:0099150","regulation of postsynaptic specialization assembly","1/32","11/18862",0.0185092259661328,0.121672916876403,0.0822631356239832,"5802",1
"BP","GO:1901298","regulation of hydrogen peroxide-mediated programmed cell death","1/32","11/18862",0.0185092259661328,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0046887","positive regulation of hormone secretion","2/32","124/18862",0.0186966051612806,0.121672916876403,0.0822631356239832,"846/3670",2
"BP","GO:0045471","response to ethanol","2/32","126/18862",0.0192666310454649,0.121672916876403,0.0822631356239832,"4519/4538",2
"BP","GO:0071333","cellular response to glucose stimulus","2/32","127/18862",0.0195543862119957,0.121672916876403,0.0822631356239832,"1946/846",2
"BP","GO:0006913","nucleocytoplasmic transport","3/32","340/18862",0.0195694592921363,0.121672916876403,0.0822631356239832,"23293/11315/6209",3
"BP","GO:0070997","neuron death","3/32","342/18862",0.0198725775124314,0.121672916876403,0.0822631356239832,"11315/6653/3670",3
"BP","GO:0051169","nuclear transport","3/32","343/18862",0.020025117851693,0.121672916876403,0.0822631356239832,"23293/11315/6209",3
"BP","GO:0050714","positive regulation of protein secretion","2/32","129/18862",0.020135347967684,0.121672916876403,0.0822631356239832,"846/3670",2
"BP","GO:0071331","cellular response to hexose stimulus","2/32","129/18862",0.020135347967684,0.121672916876403,0.0822631356239832,"1946/846",2
"BP","GO:0002863","positive regulation of inflammatory response to antigenic stimulus","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0032782","bile acid secretion","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"846",1
"BP","GO:0033182","regulation of histone ubiquitination","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0036462","TRAIL-activated apoptotic signaling pathway","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0042538","hyperosmotic salinity response","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"4519",1
"BP","GO:0043476","pigment accumulation","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"967",1
"BP","GO:0043482","cellular pigment accumulation","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"967",1
"BP","GO:0046185","aldehyde catabolic process","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0048934","peripheral nervous system neuron differentiation","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"3670",1
"BP","GO:0048935","peripheral nervous system neuron development","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"3670",1
"BP","GO:0051583","dopamine uptake involved in synaptic transmission","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0051934","catecholamine uptake involved in synaptic transmission","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0061000","negative regulation of dendritic spine development","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"5802",1
"BP","GO:0090085","regulation of protein deubiquitination","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0090557","establishment of endothelial intestinal barrier","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"5802",1
"BP","GO:0110096","cellular response to aldehyde","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:1905245","regulation of aspartic-type peptidase activity","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"6653",1
"BP","GO:1905668","positive regulation of protein localization to endosome","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"6653",1
"BP","GO:2001135","regulation of endocytic recycling","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"6653",1
"BP","GO:2001171","positive regulation of ATP biosynthetic process","1/32","12/18862",0.0201753288131475,0.121672916876403,0.0822631356239832,"4513",1
"BP","GO:0071326","cellular response to monosaccharide stimulus","2/32","130/18862",0.0204285413940925,0.121672916876403,0.0822631356239832,"1946/846",2
"BP","GO:0071426","ribonucleoprotein complex export from nucleus","2/32","130/18862",0.0204285413940925,0.121672916876403,0.0822631356239832,"23293/6209",2
"BP","GO:0045861","negative regulation of proteolysis","3/32","346/18862",0.0204866658984924,0.121672916876403,0.0822631356239832,"11315/6653/27344",3
"BP","GO:0062197","cellular response to chemical stress","3/32","347/18862",0.0206418248063323,0.121672916876403,0.0822631356239832,"11315/2308/10202",3
"BP","GO:0071166","ribonucleoprotein complex localization","2/32","131/18862",0.0207235344374978,0.121672916876403,0.0822631356239832,"23293/6209",2
"BP","GO:0001666","response to hypoxia","3/32","348/18862",0.0207976387522365,0.121672916876403,0.0822631356239832,"846/4519/4538",3
"BP","GO:0050768","negative regulation of neurogenesis","2/32","133/18862",0.0213188932241219,0.121672916876403,0.0822631356239832,"6653/5802",2
"BP","GO:0010038","response to metal ion","3/32","352/18862",0.0214274477339891,0.121672916876403,0.0822631356239832,"11315/846/4519",3
"BP","GO:0008584","male gonad development","2/32","134/18862",0.0216192459312065,0.121672916876403,0.0822631356239832,"4678/22836",2
"BP","GO:0043401","steroid hormone mediated signaling pathway","2/32","134/18862",0.0216192459312065,0.121672916876403,0.0822631356239832,"11315/3670",2
"BP","GO:0003161","cardiac conduction system development","1/32","13/18862",0.0218386916501756,0.121672916876403,0.0822631356239832,"3670",1
"BP","GO:0005513","detection of calcium ion","1/32","13/18862",0.0218386916501756,0.121672916876403,0.0822631356239832,"846",1
"BP","GO:0007171","activation of transmembrane receptor protein tyrosine kinase activity","1/32","13/18862",0.0218386916501756,0.121672916876403,0.0822631356239832,"1946",1
"BP","GO:0010421","hydrogen peroxide-mediated programmed cell death","1/32","13/18862",0.0218386916501756,0.121672916876403,0.0822631356239832,"11315",1
"BP","GO:0014745","negative regulation of muscle adaptation","1/32","13/18862",0.0218386916501756,0.121672916876403,0.0822631356239832,"2308",1
